20.00000000	0.48879319
20.00888889	-0.14509942
20.01777778	-0.20917782
20.02666667	-0.40948546
20.03555556	0.27673158
20.04444444	-0.16056287
20.05333333	-0.22230168
20.06222222	0.16322453
20.07111111	0.05590793
20.08000000	-0.22935945
20.08888889	-0.43649732
20.09777778	0.13463203
20.10666667	-0.29517850
20.11555556	0.13388456
20.12444444	0.14448761
20.13333333	0.17659161
20.14222222	0.19521114
20.15111111	0.11124349
20.16000000	-0.19700989
20.16888889	0.23769944
20.17777778	-0.17998688
20.18666667	0.19122420
20.19555556	0.26953649
20.20444444	0.52746418
20.21333333	0.17795160
20.22222222	0.52100553
20.23111111	0.02024600
20.24000000	0.17498339
20.24888889	-0.43342577
20.25777778	0.53520963
20.26666667	-0.17804973
20.27555556	0.20782454
20.28444444	-0.11500621
20.29333333	-0.03791810
20.30222222	0.23130212
20.31111111	0.14049803
20.32000000	0.20620451
20.32888889	0.07052874
20.33777778	0.20247391
20.34666667	0.07836768
20.35555556	0.12415560
20.36444444	0.52425138
20.37333333	-0.08942047
20.38222222	-0.44812775
20.39111111	0.17941388
20.40000000	-0.39263811
20.40888889	0.29548327
20.41777778	-0.03476868
20.42666667	0.01482226
20.43555556	-0.01784060
20.44444444	-0.26635264
20.45333333	0.37301438
20.46222222	-0.27225536
20.47111111	-0.09248990
20.48000000	0.72611630
20.48888889	0.38116707
20.49777778	-0.19893311
20.50666667	0.05387683
20.51555556	0.03309258
20.52444444	0.03741054
20.53333333	-0.17431524
20.54222222	0.37160508
20.55111111	0.03283359
20.56000000	0.02198261
20.56888889	-0.10729558
20.57777778	-0.17092856
20.58666667	-0.03276815
20.59555556	0.43080732
20.60444444	-0.54726671
20.61333333	0.00047755
20.62222222	-0.14786516
20.63111111	-0.24949408
20.64000000	0.20832676
20.64888889	0.05630411
20.65777778	0.00369409
20.66666667	0.25328376
20.67555556	0.10098709
20.68444444	-0.48417635
20.69333333	0.33371056
20.70222222	0.05812801
20.71111111	0.28102974
20.72000000	-0.17688594
20.72888889	-0.20605733
20.73777778	-0.20662227
20.74666667	-0.22417123
20.75555556	0.11777985
20.76444444	-0.03558557
20.77333333	0.38146474
20.78222222	-0.07391566
20.79111111	-0.16503486
20.80000000	0.28002935
20.80888889	-0.37926648
20.81777778	0.17290701
20.82666667	0.13198989
20.83555556	-0.21753079
20.84444444	-0.41166097
20.85333333	-0.11742068
20.86222222	-0.03726131
20.87111111	-0.24221094
20.88000000	0.18447265
20.88888889	-0.00521201
20.89777778	0.39120825
20.90666667	0.15286827
20.91555556	0.55194995
20.92444444	0.19287536
20.93333333	0.22948610
20.94222222	-0.30186626
20.95111111	0.16678674
20.96000000	-0.66650100
